Sequence,QC_Pass
KF162805.1,TRUE
KF162806.1,TRUE
KF162807.1,TRUE
KF162808.1,TRUE
KF162809.1,TRUE
KF162810.1,TRUE
KF162811.1,TRUE
KF162812.1,TRUE
KF162813.1,TRUE
KF162814.1,TRUE
KF162815.1,TRUE
KF162816.1,TRUE
KF162817.1,TRUE
KF162818.1,TRUE
KF162819.1,TRUE
KF162820.1,TRUE
KF162821.1,TRUE
KF162822.1,TRUE
KF162823.1,TRUE
KF162824.1,TRUE
KF162825.1,TRUE
KF162826.1,TRUE
KF162827.1,TRUE
KF162828.1,TRUE
KF162829.1,TRUE
KF162830.1,TRUE
KF162831.1,TRUE
KF162832.1,TRUE
KF162833.1,TRUE
KF162834.1,TRUE
KF162835.1,TRUE
KF162836.1,TRUE
KF162837.1,TRUE
KF162838.1,TRUE
KF162839.1,TRUE
KF162840.1,TRUE
KF162841.1,TRUE
KF162842.1,TRUE
KF162843.1,TRUE
KF162844.1,TRUE
KF162845.1,TRUE
KF162846.1,TRUE
KF162847.1,TRUE
KF162848.1,TRUE
KF162849.1,TRUE
KF162850.1,TRUE
KF162851.1,TRUE
KF162852.1,TRUE
KF162853.1,TRUE
KF162854.1,TRUE
KF162855.1,TRUE
KF162856.1,TRUE
KF162857.1,TRUE
KF162858.1,TRUE
KF162859.1,TRUE
KF162860.1,TRUE
KF162861.1,TRUE
KF162862.1,TRUE
KF162863.1,TRUE
KF162864.1,TRUE
KF162865.1,TRUE
KF162866.1,TRUE
KF162867.1,TRUE
KF162868.1,TRUE
KF162869.1,TRUE
KF162870.1,TRUE
KF162871.1,TRUE
KF162872.1,TRUE
KF162873.1,TRUE
KF162874.1,TRUE
KF162875.1,TRUE
KF162876.1,TRUE
KF162877.1,TRUE
KF162878.1,TRUE
KF162879.1,TRUE
KF162880.1,TRUE
KF162881.1,TRUE
KF162882.1,FALSE
KF162883.1,TRUE
KF162884.1,TRUE
KF162885.1,TRUE
KF162886.1,TRUE
KF162887.1,FALSE
KF162888.1,TRUE
KF162889.1,TRUE
KF162890.1,TRUE
KF162891.1,TRUE
KF162892.1,TRUE
KF162893.1,TRUE
KF162894.1,TRUE
KF162895.1,TRUE
KF162896.1,TRUE
KF162897.1,TRUE
KF162898.1,TRUE
KF162899.1,TRUE
KF162900.1,TRUE
KF162901.1,TRUE
KF162902.1,TRUE
KF162903.1,TRUE
KF162904.1,TRUE
KF162905.1,TRUE
KF162906.1,TRUE
KF162907.1,TRUE
KF162908.1,TRUE
KF162909.1,TRUE
KF162910.1,TRUE
KF162911.1,TRUE
KF162912.1,TRUE
KF162913.1,TRUE
KF162914.1,TRUE
KF162915.1,TRUE
KF162916.1,TRUE
KF162917.1,TRUE
KF162918.1,TRUE
KF162919.1,TRUE
KF162920.1,TRUE
KF162921.1,TRUE
KF162922.1,TRUE
KF162923.1,TRUE
KF162924.1,TRUE
KF162925.1,TRUE
KF162926.1,TRUE
KF162927.1,TRUE
KF162928.1,TRUE
KF162929.1,TRUE
KF162930.1,TRUE
KF162931.1,TRUE
KF162932.1,TRUE
KF162933.1,FALSE
KF162934.1,TRUE
KF162935.1,TRUE
KF162936.1,FALSE
KF162937.1,TRUE
KF162938.1,TRUE
KF162939.1,TRUE
KF162940.1,TRUE
KF162941.1,TRUE
KF162942.1,TRUE
KF162943.1,TRUE
KF162944.1,TRUE
KF162945.1,TRUE
KF162946.1,TRUE
KF162947.1,TRUE
KF162948.1,TRUE
KF162949.1,TRUE
KF162950.1,TRUE
KF162951.1,TRUE
KF162952.1,TRUE
KF162953.1,TRUE
KF162954.1,TRUE
KF162955.1,TRUE
KF162956.1,TRUE
KF162957.1,TRUE
KF162958.1,TRUE
KF162959.1,TRUE
KF162960.1,TRUE
KF162961.1,TRUE
KF162962.1,TRUE
KF162963.1,TRUE
KF162964.1,TRUE
KF162965.1,TRUE
KF162966.1,TRUE
KF162967.1,TRUE
KF162968.1,TRUE
KF162969.1,TRUE
KF162970.1,TRUE
KF162971.1,TRUE
KF162972.1,TRUE
KF162973.1,TRUE
KF162974.1,TRUE
KF162975.1,TRUE
KF162976.1,TRUE
KF162977.1,TRUE
KF162978.1,TRUE
KF162979.1,TRUE
KF162980.1,TRUE
KF162981.1,TRUE
KF162982.1,TRUE
KF162983.1,TRUE
KF162984.1,TRUE
KF162985.1,TRUE
KF162986.1,TRUE
KF162987.1,TRUE
KF162988.1,TRUE
KF162989.1,TRUE
KF162990.1,TRUE
KF162991.1,TRUE
KF162992.1,TRUE
KF162993.1,TRUE
KF162994.1,TRUE
KF162995.1,TRUE
KF162996.1,TRUE
KF162997.1,TRUE
KF162998.1,TRUE
KF162999.1,TRUE
KF163000.1,TRUE
KF163001.1,TRUE
KF163002.1,TRUE
KF163003.1,TRUE
KF163004.1,TRUE
KF163005.1,TRUE
KF163006.1,TRUE
KF163007.1,TRUE
KF163008.1,TRUE
KF163009.1,TRUE
KF163010.1,FALSE
KF163011.1,TRUE
KF163012.1,TRUE
KF163013.1,TRUE
KF163014.1,TRUE
KF163015.1,TRUE
KF163016.1,TRUE
KF163017.1,TRUE
KF163018.1,TRUE
KF163019.1,TRUE
KF163020.1,TRUE
KF163021.1,TRUE
KF163022.1,FALSE
KF163023.1,TRUE
KF163024.1,TRUE
KF163025.1,TRUE
KF163026.1,TRUE
KF163027.1,TRUE
KF163028.1,TRUE
KF163029.1,TRUE
KF163030.1,TRUE
KF163031.1,TRUE
KF163032.1,TRUE
KF163033.1,TRUE
KF163034.1,TRUE
KF163035.1,TRUE
KF163036.1,TRUE
KF163037.1,TRUE
KF163038.1,TRUE
KF163039.1,TRUE
KF163040.1,FALSE
KF163041.1,TRUE
KF163042.1,TRUE
KF163043.1,TRUE
KF163044.1,TRUE
KF163045.1,TRUE
KF163046.1,TRUE
KF163047.1,TRUE
KF163048.1,TRUE
KF163049.1,TRUE
KF163050.1,TRUE
KF163051.1,TRUE
KF163052.1,TRUE
KF163053.1,TRUE
KF163054.1,TRUE
KF163055.1,TRUE
KF163056.1,TRUE
KF163057.1,TRUE
KF163058.1,TRUE
KF163059.1,TRUE
KF171123.1,TRUE
KF179062.1,TRUE
KF179063.1,TRUE
KF179064.1,TRUE
KF181927.1,TRUE
KF199874.1,TRUE
KF251094.1,TRUE
KF254840.1,TRUE
KF255394.1,TRUE
KF255549.1,TRUE
KF260957.1,TRUE
KF262460.1,TRUE
KF267255.1,TRUE
KF281745.1,TRUE
KF287642.1,TRUE
KF297808.1,TRUE
KF297809.1,TRUE
KF305642.1,TRUE
KF322082.1,FALSE
KF358472.1,TRUE
KF358473.1,TRUE
KF358474.1,TRUE
KF358475.1,TRUE
KF358476.1,TRUE
KF358477.1,TRUE
KF358478.1,TRUE
KF358479.1,TRUE
KF358480.1,TRUE
KF358481.1,TRUE
KF358482.1,TRUE
KF358483.1,TRUE
KF358484.1,TRUE
KF358485.1,TRUE
KF358486.1,TRUE
KF358487.1,TRUE
KF358488.1,TRUE
KF358489.1,TRUE
KF358490.1,TRUE
KF358712.1,TRUE
KF379750.1,TRUE
KF383986.1,TRUE
KF383987.1,TRUE
KF383988.1,TRUE
KF383989.1,TRUE
KF383990.1,TRUE
KF383991.1,TRUE
KF383992.1,TRUE
KF383993.1,FALSE
KF383994.1,TRUE
KF383995.1,TRUE
KF383996.1,TRUE
KF383997.1,TRUE
KF383998.1,FALSE
KF383999.1,TRUE
KF384000.1,TRUE
KF384001.1,TRUE
KF384002.1,TRUE
KF384003.1,TRUE
KF384004.1,TRUE
KF384005.1,TRUE
KF384006.1,TRUE
KF384007.1,TRUE
KF384008.1,TRUE
KF384009.1,TRUE
KF384010.1,TRUE
KF384011.1,FALSE
KF384012.1,TRUE
KF384013.1,TRUE
KF384014.1,TRUE
KF384015.1,TRUE
KF384016.1,TRUE
KF384017.1,TRUE
KF384018.1,TRUE
KF384019.1,TRUE
KF384020.1,TRUE
KF384021.1,TRUE
KF384022.1,TRUE
KF384023.1,TRUE
KF384024.1,TRUE
KF384025.1,TRUE
KF384026.1,TRUE
KF384027.1,TRUE
KF384028.1,TRUE
KF384029.1,TRUE
KF384030.1,TRUE
KF384031.1,TRUE
KF384032.1,FALSE
KF384033.1,TRUE
KF384034.1,FALSE
KF384035.1,TRUE
KF384036.1,TRUE
KF384037.1,TRUE
KF384038.1,TRUE
KF384039.1,FALSE
KF384040.1,TRUE
KF384041.1,TRUE
KF408388.1,TRUE
KF408422.1,TRUE
KF417432.1,TRUE
KF418766.1,TRUE
KF424268.1,TRUE
KF424557.1,TRUE
KF429262.1,TRUE
KF432845.1,TRUE
KF432855.1,TRUE
KF435080.1,TRUE
KF448539.1,TRUE
KF450814.1,TRUE
KF450815.1,TRUE
KF450816.1,TRUE
KF450817.1,TRUE
KF450818.1,TRUE
KF450819.1,TRUE
KF450820.1,TRUE
KF450821.1,TRUE
KF450822.1,TRUE
KF450823.1,TRUE
KF450824.1,TRUE
KF450825.1,TRUE
KF450826.1,TRUE
KF450827.1,TRUE
KF450828.1,TRUE
KF450829.1,TRUE
KF450830.1,TRUE
KF450831.1,TRUE
KF450832.1,TRUE
KF450833.1,TRUE
KF450834.1,TRUE
KF450835.1,TRUE
KF450836.1,TRUE
KF450837.1,TRUE
KF450838.1,TRUE
KF450839.1,TRUE
KF450840.1,TRUE
KF450841.1,TRUE
KF450842.1,TRUE
KF450843.1,TRUE
KF450844.1,TRUE
KF450845.1,TRUE
KF450846.1,TRUE
KF450847.1,TRUE
KF450848.1,TRUE
KF450849.1,TRUE
KF450850.1,TRUE
KF450851.1,TRUE
KF450852.1,TRUE
KF450853.1,TRUE
KF450854.1,TRUE
KF450855.1,TRUE
KF450856.1,TRUE
KF450857.1,TRUE
KF450858.1,TRUE
KF450859.1,TRUE
KF450860.1,TRUE
KF450861.1,TRUE
KF450862.1,TRUE
KF450863.1,TRUE
KF450864.1,TRUE
KF450865.1,TRUE
KF450866.1,TRUE
KF450867.1,TRUE
KF450868.1,TRUE
KF450869.1,TRUE
KF450870.1,TRUE
KF450871.1,TRUE
KF450872.1,FALSE
KF450873.1,TRUE
KF450874.1,TRUE
KF450875.1,TRUE
KF450876.1,TRUE
KF450877.1,TRUE
KF450878.1,TRUE
KF450879.1,TRUE
KF450880.1,TRUE
KF450881.1,TRUE
KF450882.1,TRUE
KF450883.1,TRUE
KF450884.1,TRUE
KF450885.1,FALSE
KF450886.1,TRUE
KF450887.1,TRUE
KF450888.1,TRUE
KF450889.1,TRUE
KF450890.1,TRUE
KF450891.1,TRUE
KF450892.1,TRUE
KF450893.1,TRUE
KF450894.1,TRUE
KF450895.1,TRUE
KF450896.1,TRUE
KF450897.1,TRUE
KF450898.1,TRUE
KF450899.1,TRUE
KF450900.1,TRUE
KF450901.1,TRUE
KF450902.1,TRUE
KF450903.1,TRUE
KF450904.1,TRUE
KF450905.1,TRUE
KF450906.1,TRUE
KF450907.1,TRUE
KF450908.1,TRUE
KF450909.1,TRUE
KF450910.1,TRUE
KF450911.1,TRUE
KF450912.1,TRUE
KF450913.1,TRUE
KF450914.1,TRUE
KF450915.1,TRUE
KF450916.1,TRUE
KF450917.1,TRUE
KF450918.1,TRUE
KF450919.1,FALSE
KF450920.1,TRUE
KF450921.1,TRUE
KF450922.1,TRUE
KF450923.1,TRUE
KF450924.1,TRUE
KF450925.1,TRUE
KF450926.1,TRUE
KF450927.1,TRUE
KF450928.1,TRUE
KF450929.1,TRUE
KF450930.1,TRUE
KF450931.1,TRUE
KF450932.1,TRUE
KF450933.1,TRUE
KF450934.1,TRUE
KF450935.1,TRUE
KF450936.1,TRUE
KF450937.1,TRUE
KF450938.1,TRUE
KF450939.1,TRUE
KF450940.1,TRUE
KF450941.1,TRUE
KF450942.1,TRUE
KF450943.1,TRUE
KF450944.1,TRUE
KF450945.1,TRUE
KF450946.1,TRUE
KF450947.1,TRUE
KF450948.1,TRUE
KF450949.1,TRUE
KF450950.1,TRUE
KF450951.1,TRUE
KF450952.1,TRUE
KF450953.1,TRUE
KF450954.1,TRUE
KF450955.1,TRUE
KF450956.1,TRUE
KF450957.1,TRUE
KF450958.1,TRUE
KF450959.1,TRUE
KF450960.1,TRUE
KF450961.1,TRUE
KF450962.1,TRUE
KF450963.1,TRUE
KF450964.1,TRUE
KF450965.1,TRUE
KF450966.1,TRUE
KF450967.1,TRUE
KF450968.1,TRUE
KF450969.1,TRUE
KF450970.1,TRUE
KF450971.1,TRUE
KF450972.1,TRUE
KF450973.1,TRUE
KF450974.1,TRUE
KF450975.1,TRUE
KF450976.1,TRUE
KF450977.1,TRUE
KF450978.1,TRUE
KF450979.1,TRUE
KF450980.1,TRUE
KF450981.1,TRUE
KF450982.1,TRUE
KF450983.1,TRUE
KF450984.1,TRUE
KF450985.1,TRUE
KF450986.1,TRUE
KF450987.1,TRUE
KF450988.1,TRUE
KF450989.1,TRUE
KF450990.1,TRUE
KF450991.1,TRUE
KF450992.1,TRUE
KF450993.1,TRUE
KF450994.1,TRUE
KF450995.1,TRUE
KF450996.1,TRUE
KF450997.1,TRUE
KF450998.1,TRUE
KF450999.1,TRUE
KF451000.1,TRUE
KF451001.1,TRUE
KF451002.1,TRUE
KF451003.1,TRUE
KF451004.1,TRUE
KF451005.1,TRUE
KF451006.1,TRUE
KF451007.1,TRUE
KF451008.1,TRUE
KF451009.1,TRUE
KF451010.1,TRUE
KF451011.1,TRUE
KF451012.1,TRUE
KF451013.1,FALSE
KF451014.1,TRUE
KF451015.1,TRUE
KF451016.1,TRUE
KF451017.1,FALSE
KF451018.1,TRUE
KF451019.1,TRUE
KF451020.1,FALSE
KF451021.1,FALSE
KF451022.1,TRUE
KF451023.1,TRUE
KF451024.1,TRUE
KF451025.1,TRUE
KF451026.1,TRUE
KF451027.1,TRUE
KF451028.1,TRUE
KF451029.1,FALSE
KF451030.1,TRUE
KF451031.1,FALSE
KF451032.1,TRUE
KF451033.1,TRUE
KF451034.1,TRUE
KF451035.1,TRUE
KF451036.1,TRUE
KF451037.1,TRUE
KF451038.1,TRUE
KF451039.1,TRUE
KF451040.1,FALSE
KF451041.1,TRUE
KF451042.1,TRUE
KF451043.1,TRUE
KF451044.1,TRUE
KF451045.1,TRUE
KF451046.1,TRUE
KF451047.1,TRUE
KF451048.1,TRUE
KF451049.1,TRUE
KF451050.1,TRUE
KF451051.1,FALSE
KF451052.1,TRUE
KF451053.1,TRUE
KF451054.1,TRUE
KF451055.1,TRUE
KF451056.1,TRUE
KF451057.1,TRUE
KF451058.1,TRUE
KF451059.1,TRUE
KF451060.1,TRUE
KF451061.1,TRUE
KF451062.1,TRUE
KF451063.1,TRUE
KF451064.1,TRUE
KF451065.1,TRUE
KF451066.1,TRUE
KF451067.1,TRUE
KF451068.1,TRUE
KF451069.1,TRUE
KF451070.1,TRUE
KF451071.1,TRUE
KF451072.1,TRUE
KF451073.1,TRUE
KF451074.1,TRUE
KF451075.1,TRUE
KF451076.1,TRUE
KF451077.1,TRUE
KF451078.1,TRUE
KF451079.1,TRUE
KF451080.1,TRUE
KF451081.1,TRUE
KF451082.1,TRUE
KF451083.1,TRUE
KF451084.1,TRUE
KF451085.1,TRUE
KF451086.1,TRUE
KF451087.1,TRUE
KF451088.1,TRUE
KF451089.1,TRUE
KF451090.1,TRUE
KF451091.1,TRUE
KF451092.1,TRUE
KF451093.1,TRUE
KF451094.1,TRUE
KF451095.1,TRUE
KF451096.1,TRUE
KF451097.1,TRUE
KF451098.1,TRUE
KF451099.1,TRUE
KF451100.1,TRUE
KF451101.1,TRUE
KF451102.1,TRUE
KF451103.1,TRUE
KF451104.1,TRUE
KF451105.1,TRUE
KF451106.1,TRUE
KF451107.1,TRUE
KF451108.1,TRUE
KF451109.1,TRUE
KF451110.1,TRUE
KF451111.1,TRUE
KF451112.1,TRUE
KF451113.1,TRUE
KF451114.1,TRUE
KF451115.1,TRUE
KF451116.1,TRUE
KF451117.1,TRUE
KF451118.1,TRUE
KF451119.1,TRUE
KF451120.1,TRUE
KF451121.1,TRUE
KF451122.1,TRUE
KF451123.1,TRUE
KF451124.1,TRUE
KF451125.1,TRUE
KF451126.1,TRUE
KF451127.1,TRUE
KF451128.1,TRUE
KF451129.1,TRUE
KF451130.1,TRUE
KF451131.1,FALSE
KF451132.1,TRUE
KF451133.1,TRUE
KF451134.1,TRUE
KF451135.1,TRUE
KF451136.1,TRUE
KF451137.1,TRUE
KF451138.1,TRUE
KF451139.1,TRUE
KF451140.1,TRUE
KF451141.1,TRUE
KF451142.1,TRUE
KF451143.1,TRUE
KF451144.1,TRUE
KF451145.1,TRUE
KF451146.1,TRUE
KF451147.1,TRUE
KF451148.1,TRUE
KF451149.1,TRUE
KF451150.1,TRUE
KF451151.1,TRUE
KF451152.1,TRUE
KF451153.1,TRUE
KF451154.1,TRUE
KF451155.1,TRUE
KF451156.1,TRUE
KF451157.1,TRUE
KF451158.1,TRUE
KF451159.1,TRUE
KF451160.1,TRUE
KF451161.1,TRUE
KF451162.1,TRUE
KF451163.1,TRUE
KF451164.1,TRUE
KF451165.1,TRUE
KF451166.1,TRUE
KF451167.1,TRUE
KF451168.1,TRUE
KF451169.1,TRUE
KF451170.1,TRUE
KF451171.1,TRUE
KF451172.1,TRUE
KF451173.1,TRUE
KF451174.1,TRUE
KF451175.1,TRUE
KF451176.1,TRUE
KF451177.1,TRUE
KF451178.1,FALSE
KF451179.1,TRUE
KF451180.1,TRUE
KF451181.1,TRUE
KF451182.1,TRUE
KF451183.1,TRUE
KF451184.1,FALSE
KF451185.1,FALSE
KF451186.1,TRUE
KF451187.1,TRUE
KF451188.1,TRUE
KF451189.1,TRUE
KF451190.1,TRUE
KF451191.1,TRUE
KF451192.1,TRUE
KF451193.1,TRUE
KF451194.1,TRUE
KF451195.1,TRUE
KF451196.1,TRUE
KF451197.1,TRUE
KF451198.1,TRUE
KF451199.1,TRUE
KF451200.1,TRUE
KF451201.1,TRUE
KF451202.1,TRUE
KF451203.1,TRUE
KF451204.1,TRUE
KF451205.1,TRUE
KF451206.1,TRUE
KF451207.1,TRUE
KF451208.1,TRUE
KF451209.1,TRUE
KF451210.1,TRUE
KF451211.1,TRUE
KF451212.1,TRUE
KF451213.1,TRUE
KF451214.1,TRUE
KF451215.1,TRUE
KF451216.1,TRUE
KF451217.1,TRUE
KF451218.1,TRUE
KF451219.1,TRUE
KF451220.1,TRUE
KF451221.1,TRUE
KF451222.1,TRUE
KF451223.1,TRUE
KF451224.1,TRUE
KF451225.1,TRUE
KF451226.1,TRUE
KF451227.1,FALSE
KF451228.1,FALSE
KF451229.1,TRUE
KF451230.1,FALSE
KF451231.1,FALSE
KF451232.1,FALSE
KF451233.1,FALSE
KF451234.1,TRUE
KF451235.1,TRUE
KF451236.1,TRUE
KF451237.1,TRUE
KF451238.1,FALSE
KF451239.1,TRUE
KF451240.1,TRUE
KF451241.1,TRUE
KF451242.1,TRUE
KF451243.1,TRUE
KF451244.1,TRUE
KF451245.1,TRUE
KF451246.1,TRUE
KF451247.1,TRUE
KF451248.1,TRUE
KF451249.1,TRUE
KF451250.1,TRUE
KF451251.1,TRUE
KF451252.1,TRUE
KF451253.1,TRUE
KF451254.1,TRUE
KF451255.1,TRUE
KF451256.1,TRUE
KF451257.1,TRUE
KF451258.1,TRUE
KF451259.1,TRUE
KF451260.1,TRUE
KF451261.1,TRUE
KF451262.1,TRUE
KF451263.1,TRUE
KF451264.1,TRUE
KF451265.1,TRUE
KF451266.1,TRUE
KF451267.1,TRUE
KF451268.1,TRUE
KF451269.1,TRUE
KF451270.1,TRUE
KF451271.1,TRUE
KF451272.1,TRUE
KF451273.1,TRUE
KF451274.1,TRUE
KF451275.1,TRUE
KF451276.1,TRUE
KF451277.1,TRUE
KF451278.1,TRUE
KF451279.1,TRUE
KF451280.1,TRUE
KF451281.1,TRUE
KF451282.1,TRUE
KF451283.1,TRUE
KF451284.1,TRUE
KF451285.1,TRUE
KF451286.1,TRUE
KF451287.1,FALSE
KF451288.1,TRUE
KF451289.1,TRUE
KF451290.1,TRUE
KF451291.1,TRUE
KF451292.1,TRUE
KF451293.1,TRUE
KF451294.1,TRUE
KF451295.1,TRUE
KF451296.1,TRUE
KF451297.1,TRUE
KF451298.1,TRUE
KF451299.1,TRUE
KF451300.1,TRUE
KF451301.1,TRUE
KF451302.1,TRUE
KF451303.1,TRUE
KF451304.1,TRUE
KF451305.1,TRUE
KF451306.1,TRUE
KF451307.1,TRUE
KF451308.1,FALSE
KF451309.1,TRUE
KF451310.1,TRUE
KF451311.1,TRUE
KF451312.1,TRUE
KF451313.1,TRUE
KF451314.1,TRUE
KF451315.1,TRUE
KF451316.1,TRUE
KF451317.1,TRUE
KF451318.1,TRUE
KF451319.1,TRUE
KF451320.1,TRUE
KF451321.1,TRUE
KF451322.1,TRUE
KF451323.1,TRUE
KF451324.1,TRUE
KF451325.1,TRUE
KF451326.1,TRUE
KF451327.1,TRUE
KF451328.1,TRUE
KF451329.1,TRUE
KF451330.1,TRUE
KF451331.1,TRUE
KF451332.1,TRUE
KF451333.1,TRUE
KF451334.1,FALSE
KF451335.1,FALSE
KF451336.1,TRUE
KF451337.1,TRUE
KF451338.1,FALSE
KF451339.1,FALSE
KF451340.1,FALSE
KF451341.1,FALSE
KF451342.1,TRUE
KF451343.1,FALSE
KF451344.1,TRUE
KF451345.1,FALSE
KF451346.1,TRUE
KF451347.1,TRUE
KF451348.1,TRUE
KF451349.1,TRUE
KF451350.1,TRUE
KF451351.1,TRUE
KF451352.1,TRUE
KF451353.1,TRUE
KF451354.1,TRUE
KF451355.1,TRUE
KF451356.1,TRUE
KF451357.1,TRUE
KF451358.1,TRUE
KF451359.1,TRUE
KF451360.1,TRUE
KF451361.1,TRUE
KF451362.1,TRUE
KF451363.1,TRUE
KF451364.1,TRUE
KF451365.1,TRUE
KF451366.1,TRUE
KF451367.1,TRUE
KF451368.1,TRUE
KF451369.1,TRUE
KF451370.1,TRUE
KF451371.1,TRUE
KF451372.1,FALSE
KF451373.1,TRUE
KF451374.1,TRUE
KF451375.1,TRUE
KF451376.1,TRUE
KF451377.1,TRUE
KF451378.1,TRUE
KF451379.1,FALSE
KF451380.1,FALSE
KF451381.1,TRUE
KF451382.1,TRUE
KF451383.1,TRUE
KF451384.1,TRUE
KF451385.1,TRUE
KF451386.1,TRUE
KF451387.1,FALSE
KF451388.1,FALSE
KF451389.1,TRUE
KF451390.1,TRUE
KF451391.1,TRUE
KF451392.1,TRUE
KF451393.1,TRUE
KF451394.1,TRUE
KF451395.1,TRUE
KF451396.1,TRUE
KF451397.1,TRUE
KF451398.1,TRUE
KF451399.1,TRUE
KF451400.1,TRUE
KF451401.1,TRUE
KF451402.1,TRUE
KF451403.1,TRUE
KF451404.1,TRUE
KF451405.1,TRUE
KF451406.1,TRUE
KF451407.1,TRUE
KF451408.1,TRUE
KF451409.1,TRUE
KF451410.1,TRUE
KF451411.1,TRUE
KF451412.1,TRUE
KF451413.1,TRUE
KF451414.1,TRUE
KF451415.1,TRUE
KF451416.1,TRUE
KF451417.1,TRUE
KF451418.1,TRUE
KF451419.1,TRUE
KF451420.1,TRUE
KF451421.1,TRUE
KF451422.1,TRUE
KF451423.1,TRUE
KF451424.1,TRUE
KF451425.1,TRUE
KF451426.1,TRUE
KF451427.1,TRUE
KF451428.1,TRUE
KF451429.1,TRUE
KF451430.1,TRUE
KF451431.1,TRUE
KF451432.1,TRUE
KF451433.1,TRUE
KF451434.1,TRUE
KF451435.1,TRUE
KF451436.1,TRUE
KF451437.1,TRUE
KF451438.1,TRUE
KF451439.1,TRUE
KF451440.1,TRUE
KF451441.1,TRUE
KF451442.1,TRUE
KF451443.1,TRUE
KF451444.1,TRUE
KF451445.1,TRUE
KF451446.1,TRUE
KF451447.1,TRUE
KF451448.1,TRUE
KF451449.1,TRUE
KF451450.1,TRUE
KF451451.1,TRUE
KF451452.1,TRUE
KF451453.1,TRUE
KF451454.1,TRUE
KF451455.1,TRUE
KF451456.1,TRUE
KF451457.1,TRUE
KF451458.1,TRUE
KF451459.1,TRUE
KF451460.1,TRUE
KF451461.1,TRUE
KF451462.1,TRUE
KF451463.1,TRUE
KF451464.1,TRUE
KF451465.1,TRUE
KF451466.1,TRUE
KF451467.1,TRUE
KF451468.1,TRUE
KF451469.1,TRUE
KF451470.1,TRUE
KF451471.1,TRUE
KF451472.1,TRUE
KF451473.1,TRUE
KF451474.1,TRUE
KF451475.1,TRUE
KF451476.1,TRUE
KF451477.1,TRUE
KF451478.1,FALSE
KF451479.1,TRUE
KF451480.1,TRUE
KF451481.1,TRUE
KF451482.1,TRUE
KF451483.1,TRUE
KF451484.1,TRUE
KF451485.1,TRUE
KF451486.1,FALSE
KF451487.1,TRUE
KF451488.1,TRUE
KF451489.1,TRUE
KF451490.1,FALSE
KF451491.1,TRUE
KF451492.1,TRUE
KF451493.1,TRUE
KF451494.1,TRUE
KF451495.1,TRUE
KF451496.1,FALSE
KF451497.1,TRUE
KF451498.1,FALSE
KF451499.1,TRUE
KF451500.1,TRUE
KF451501.1,TRUE
KF451502.1,TRUE
KF451503.1,TRUE
KF451504.1,TRUE
KF451505.1,TRUE
KF451506.1,FALSE
KF451507.1,TRUE
KF451508.1,TRUE
KF451509.1,TRUE
KF451510.1,TRUE
KF451511.1,TRUE
KF451512.1,TRUE
KF451513.1,TRUE
KF451514.1,TRUE
KF451515.1,TRUE
KF451516.1,TRUE
KF451517.1,TRUE
KF451518.1,TRUE
KF451519.1,TRUE
KF451520.1,TRUE
KF451521.1,TRUE
KF451522.1,TRUE
KF451523.1,TRUE
KF451524.1,TRUE
KF451525.1,TRUE
KF451526.1,TRUE
KF451527.1,TRUE
KF451528.1,TRUE
KF451529.1,TRUE
KF451530.1,TRUE
KF451531.1,TRUE
KF451532.1,TRUE
KF451533.1,TRUE
KF451534.1,TRUE
KF451535.1,TRUE
KF451536.1,TRUE
KF451537.1,TRUE
KF451538.1,TRUE
KF451539.1,TRUE
KF451540.1,TRUE
KF451541.1,TRUE
KF451542.1,TRUE
KF451543.1,TRUE
KF451544.1,TRUE
KF451545.1,TRUE
KF451546.1,TRUE
KF451547.1,TRUE
KF451548.1,TRUE
KF451549.1,TRUE
KF451550.1,TRUE
KF451551.1,TRUE
KF451552.1,TRUE
KF451553.1,TRUE
KF451554.1,TRUE
KF451555.1,TRUE
KF451556.1,TRUE
KF451557.1,TRUE
KF451558.1,TRUE
KF451559.1,TRUE
KF451560.1,TRUE
KF451561.1,TRUE
KF451562.1,TRUE
KF451563.1,TRUE
KF451564.1,TRUE
KF451565.1,TRUE
KF451566.1,TRUE
KF451567.1,TRUE
KF451568.1,TRUE
KF451569.1,TRUE
KF451570.1,TRUE
KF451571.1,TRUE
KF451572.1,TRUE
KF451573.1,FALSE
KF451574.1,TRUE
KF451575.1,TRUE
KF451576.1,TRUE
KF451577.1,TRUE
KF451578.1,TRUE
KF451579.1,TRUE
KF451580.1,TRUE
KF451581.1,TRUE
KF451582.1,TRUE
KF451583.1,TRUE
KF451584.1,TRUE
KF451585.1,TRUE
KF451586.1,TRUE
KF451587.1,TRUE
KF451588.1,TRUE
KF451589.1,TRUE
KF451590.1,TRUE
KF451591.1,TRUE
KF451592.1,TRUE
KF451593.1,TRUE
KF451594.1,TRUE
KF451595.1,TRUE
KF451596.1,TRUE
KF451597.1,TRUE
KF451598.1,FALSE
KF451599.1,TRUE
KF451600.1,TRUE
KF451601.1,FALSE
KF451602.1,TRUE
KF451603.1,FALSE
KF451604.1,TRUE
KF451605.1,TRUE
KF451606.1,TRUE
KF451607.1,FALSE
KF451608.1,TRUE
KF451609.1,TRUE
KF451610.1,TRUE
KF451611.1,TRUE
KF451612.1,TRUE
KF451613.1,TRUE
KF451614.1,TRUE
KF451615.1,TRUE
KF451616.1,TRUE
